episode,duration,reward,average_loss
224,108,-107.0,0.11573953188403889
225,86,-85.0,0.11510139790385268
226,88,-87.0,0.1205353791910139
227,155,-154.0,0.11802509181922483
228,65,-64.0,0.11387686500182519
229,137,-136.0,0.11594124127478495
230,95,-94.0,0.11848783908705962
231,72,-71.0,0.12079435969806379
232,89,-88.0,0.11770285866903456
233,103,-102.0,0.11872362728836466
234,82,-81.0,0.11646999028034327
235,85,-84.0,0.11885916003409554
236,134,-133.0,0.11873934829413
237,100,-99.0,0.11832460805773735
238,93,-92.0,0.11778483251410146
239,65,-64.0,0.11687191484066156
240,95,-94.0,0.11753462004034143
241,121,-120.0,0.1177098162410673
242,93,-92.0,0.11582070829406861
243,65,-64.0,0.11673176999275502
244,107,-106.0,0.11633275289123303
245,89,-88.0,0.1155431747771381
246,85,-84.0,0.11622201055288314
247,84,-83.0,0.11466098363910403
248,90,-89.0,0.11404907719956504
249,76,-75.0,0.11447574198246002
250,72,-71.0,0.11363335698843002
251,65,-64.0,0.11637999988519228
252,117,-116.0,0.11651338019177444
253,75,-74.0,0.11664731909831365
254,116,-115.0,0.11341535852387033
255,104,-103.0,0.11348573827686217
256,82,-81.0,0.11233321831720632
257,87,-86.0,0.112964383915238
258,93,-92.0,0.11106635453880474
259,98,-97.0,0.11450895697486643
260,116,-115.0,0.11383926521601348
261,94,-93.0,0.11299168294731607
262,86,-85.0,0.11212129145860672
263,65,-64.0,0.1131915101638207
264,97,-96.0,0.11252321871285587
265,91,-90.0,0.11256029825289171
266,65,-64.0,0.11317104227267778
267,102,-101.0,0.11443680086556603
268,91,-90.0,0.11341193514865833
269,87,-86.0,0.11434337959207337
270,109,-108.0,0.11569550319002309
271,79,-78.0,0.11401154214068304
272,96,-95.0,0.1156971938131998
273,82,-81.0,0.1187011360576967
274,103,-102.0,0.11597803061448254
275,112,-111.0,0.11855547549203038
276,113,-112.0,0.11577078080282802
277,103,-102.0,0.11972128520312819
278,138,-137.0,0.11619842554564061
279,95,-94.0,0.11779636230907942
280,111,-110.0,0.1175688403146761
281,224,-223.0,0.11917823659522193
282,126,-125.0,0.11870162803975362
283,79,-78.0,0.12022961129116107
284,88,-87.0,0.11717117416926405
285,94,-93.0,0.11798787148708993
286,64,-63.0,0.12195830803830177
287,100,-99.0,0.11696113355457782
288,101,-100.0,0.11879073739937036
289,98,-97.0,0.11893698413457189
290,89,-88.0,0.11969939669531383
291,85,-84.0,0.12021038996822694
292,84,-83.0,0.12191019606377397
293,96,-95.0,0.12254571123048663
294,88,-87.0,0.12259364161979068
295,81,-80.0,0.1213174405289285
296,65,-64.0,0.12143199409429843
297,500,-500.0,0.12338810279965401
298,128,-127.0,0.11937532830052078
299,73,-72.0,0.12041370264471393
300,80,-79.0,0.1202563594095409
301,97,-96.0,0.12164538269190445
302,94,-93.0,0.12170831161610624
303,120,-119.0,0.12193485299746196
304,110,-109.0,0.12036571834575047
305,79,-78.0,0.1214864776481556
306,89,-88.0,0.12034568249174718
307,119,-118.0,0.12187005147463133
308,92,-91.0,0.11880621637987054
309,121,-120.0,0.11960744155832559
310,98,-97.0,0.1188846074652915
311,72,-71.0,0.11808223142806026
312,122,-121.0,0.11911834861899985
313,78,-77.0,0.1192547999895536
314,90,-89.0,0.12000633676846822
315,84,-83.0,0.11884280223222006
316,100,-99.0,0.12072843782603741
317,81,-80.0,0.12137419482072194
318,101,-100.0,0.11954346262287385
319,107,-106.0,0.11874438898864194
320,159,-158.0,0.11835390751091938
321,85,-84.0,0.11918411719448427
322,83,-82.0,0.11994842152638607
323,78,-77.0,0.11753226558749492
324,110,-109.0,0.11893467009067535
325,91,-90.0,0.12125837909323829
326,64,-63.0,0.11892269097734243
327,79,-78.0,0.1225407206559483
328,130,-129.0,0.11883459263122999
329,92,-91.0,0.12009235520077788
330,118,-117.0,0.11944024946730016
331,100,-99.0,0.11608998082578183
332,85,-84.0,0.11695694353650599
333,90,-89.0,0.1147308946483665
334,93,-92.0,0.11737599952887463
335,171,-170.0,0.11643845182761811
336,97,-96.0,0.11760999162479774
337,118,-117.0,0.11776729666833151
338,93,-92.0,0.11953051516445734
339,108,-107.0,0.11639146120459945
340,102,-101.0,0.1162513736270222
341,110,-109.0,0.11452378407120704
342,500,-500.0,0.11481360776722431
343,89,-88.0,0.11244436052073253
344,88,-87.0,0.11264417879283428
345,94,-93.0,0.1109429436161163
346,116,-115.0,0.11257636566357367
347,75,-74.0,0.11122268458207449
348,82,-81.0,0.1111438141726866
349,106,-105.0,0.11359749910122943
350,90,-89.0,0.11263912642995516
351,97,-96.0,0.11096718231427301
352,111,-110.0,0.11261804341464429
353,500,-500.0,0.1099077612310648
354,126,-125.0,0.10701810302478927
355,115,-114.0,0.10910430958737498
356,96,-95.0,0.1086099158662061
357,89,-88.0,0.1061261005783349
358,91,-90.0,0.10685111320280767
359,107,-106.0,0.10649444476187786
360,82,-81.0,0.10809342054332174
361,101,-100.0,0.10828473868936596
362,87,-86.0,0.10822487990746553
363,101,-100.0,0.1072365933715707
364,78,-77.0,0.10500891325183404
365,99,-98.0,0.10566154491118711
366,185,-184.0,0.10694440933498177
367,82,-81.0,0.1060246518108903
368,82,-81.0,0.10464859953740747
369,82,-81.0,0.1068302279383671
370,130,-129.0,0.10577840495568056
371,100,-99.0,0.10761495724320412
372,81,-80.0,0.10974898520443174
373,90,-89.0,0.1093648919628726
374,93,-92.0,0.10845950414096156
375,84,-83.0,0.1090600418725184
376,100,-99.0,0.10683744348585605
377,132,-131.0,0.10847665764617198
378,106,-105.0,0.10873319651439504
379,88,-87.0,0.10687887160615488
380,88,-87.0,0.105442368933423
381,93,-92.0,0.10745729121469683
382,126,-125.0,0.105038856644006
383,92,-91.0,0.10526534097026223
384,84,-83.0,0.10626273415982723
385,102,-101.0,0.10487096150423966
386,88,-87.0,0.106289779513397
387,156,-155.0,0.10436721074466522
388,99,-98.0,0.10435998357004589
389,88,-87.0,0.10606022974984212
390,96,-95.0,0.1046141847812881
391,89,-88.0,0.1008794338683064
392,96,-95.0,0.10429352746965985
393,107,-106.0,0.10399216782545374
394,88,-87.0,0.10105222463607788
395,101,-100.0,0.10263793281104305
396,76,-75.0,0.1022569090127945
397,115,-114.0,0.10248926100523575
398,71,-70.0,0.10201185941696167
399,120,-119.0,0.10227330916871627
400,88,-87.0,0.10432671332223849
401,103,-102.0,0.10368205172923005
402,101,-100.0,0.10419060275106147
403,77,-76.0,0.10589248416098682
404,96,-95.0,0.10561064351350069
405,104,-103.0,0.10633943172601554
406,106,-105.0,0.1051635943915484
407,113,-112.0,0.10453561607715303
408,77,-76.0,0.1059895550662821
409,86,-85.0,0.10668636321328408
410,93,-92.0,0.10664412948072598
411,115,-114.0,0.1056508855327316
412,138,-137.0,0.10504706884207933
413,115,-114.0,0.10452146206213081
414,110,-109.0,0.10430864041501825
415,93,-92.0,0.10486428808140498
416,106,-105.0,0.10671568078533658
417,77,-76.0,0.10622015005195296
418,139,-138.0,0.10447739048613061
419,119,-118.0,0.10401787383466207
420,100,-99.0,0.10409962087869644
421,76,-75.0,0.10463541354003705
422,84,-83.0,0.10322786503959269
423,78,-77.0,0.10458865159979233
424,96,-95.0,0.10383807805677255
425,96,-95.0,0.10323343868367374
426,108,-107.0,0.10321524111485039
427,94,-93.0,0.1021931602599773
428,117,-116.0,0.10455132530540483
429,118,-117.0,0.10402550175786018
430,97,-96.0,0.10182407191119243
431,116,-115.0,0.10319155884970879
432,101,-100.0,0.10298344256854293
433,77,-76.0,0.10238958275937415
434,91,-90.0,0.10224741525374927
435,138,-137.0,0.10389300635543422
436,93,-92.0,0.1033091450570732
437,113,-112.0,0.10352953899223193
438,100,-99.0,0.10421018548309803
439,83,-82.0,0.10279092183673239
440,94,-93.0,0.10489455134944713
441,101,-100.0,0.10509585913750205
442,77,-76.0,0.10490805113857443
443,93,-92.0,0.10433583442241914
444,125,-124.0,0.10393775337934494
445,170,-169.0,0.10472631051259883
446,125,-124.0,0.10487395697832108
447,92,-91.0,0.10562039895550064
448,95,-94.0,0.10481589546329097
449,138,-137.0,0.10642446334595265
450,84,-83.0,0.10714993359787124
451,98,-97.0,0.10837673388269482
452,127,-126.0,0.1072740827019759
453,76,-75.0,0.10674016658020646
454,87,-86.0,0.10765173945618772
455,80,-79.0,0.10959078194573521
456,108,-107.0,0.1056922878380175
457,97,-96.0,0.10719140534548416
458,92,-91.0,0.10840142210540564
459,77,-76.0,0.10899422608025662
460,123,-122.0,0.10711736571255738
461,149,-148.0,0.10741260297746466
462,100,-99.0,0.10753241248428821
463,88,-87.0,0.107518434016542
464,77,-76.0,0.1074510845658067
465,123,-122.0,0.10778855477891318
466,107,-106.0,0.1069305261997419
467,83,-82.0,0.10453308274947017
468,79,-78.0,0.10646512981834291
469,135,-134.0,0.10424508181986986
470,132,-131.0,0.10450100994697123
471,97,-96.0,0.10495458120845028
472,136,-135.0,0.1024230993078912
473,156,-155.0,0.10344966391149239
474,98,-97.0,0.10460211579896966
475,92,-91.0,0.10514962721777998
476,144,-143.0,0.10520003627364834
477,108,-107.0,0.10779115764631166
478,187,-186.0,0.10704655534921483
479,139,-138.0,0.10740389471217025
480,85,-84.0,0.10619628236574286
481,73,-72.0,0.10711153923240427
482,79,-78.0,0.10656044226658495
483,118,-117.0,0.10515169401542615
484,88,-87.0,0.10593189265240323
485,119,-118.0,0.10597871006036005
486,95,-94.0,0.10566212487848181
487,87,-86.0,0.1058962984845556
488,88,-87.0,0.10549538607963106
489,99,-98.0,0.10578348984320958
490,97,-96.0,0.1073949301672965
491,109,-108.0,0.10623913572742305
492,93,-92.0,0.10630196829636891
493,117,-116.0,0.10521641188961828
494,88,-87.0,0.10642458363012834
495,92,-91.0,0.10371094237527122
496,103,-102.0,0.10052039018533762
497,111,-110.0,0.10226227249111142
498,124,-123.0,0.1017497306869876
499,199,-198.0,0.10070605340165709
500,98,-97.0,0.10047082990712049
