episode,duration,reward,average_loss
197,113,113.0,0.20789249650145
198,121,121.0,0.21014470366899632
199,124,124.0,0.2151772563736285
200,126,126.0,0.21711659620678614
201,135,135.0,0.21998312318766558
202,145,145.0,0.22145337472701895
203,239,239.0,0.22623091144292423
204,176,176.0,0.22825177369469946
205,137,137.0,0.23105401921011234
206,157,157.0,0.2312622020009217
207,137,137.0,0.23519342071818608
208,154,154.0,0.23325090613458063
209,145,145.0,0.23571306148479726
210,144,144.0,0.2327838446944952
211,138,138.0,0.23435418858476306
212,132,132.0,0.23681512181506012
213,133,133.0,0.23376231029965824
214,131,131.0,0.23443482486346295
215,132,132.0,0.2388705423835552
216,122,122.0,0.23774235854383374
217,130,130.0,0.24022936270787165
218,120,120.0,0.24983254745602607
219,125,125.0,0.2500368415117264
220,124,124.0,0.24736119758698247
221,124,124.0,0.2488039163572173
222,123,123.0,0.25232995307542444
223,125,125.0,0.2540168052911758
224,122,122.0,0.25142734717638765
225,123,123.0,0.26204471580865907
226,122,122.0,0.2640113550864282
227,121,121.0,0.2592182578134143
228,122,122.0,0.25281083473905186
229,122,122.0,0.24257254490598304
230,122,122.0,0.2312505710564676
231,122,122.0,0.22516733982035372
232,121,121.0,0.2244281588999693
233,124,124.0,0.21370891199236916
234,123,123.0,0.20208298396773455
235,122,122.0,0.19337485443617478
236,122,122.0,0.1901062314139038
237,123,123.0,0.17104300450745638
238,125,125.0,0.15140285396575928
239,126,126.0,0.14244800859263965
240,128,128.0,0.13037173048360273
241,145,145.0,0.11879757303616097
242,82,82.0,0.11593434723412119
243,169,169.0,0.10453310313485784
244,144,144.0,0.09406467612522344
245,115,115.0,0.09392176655971486
246,127,127.0,0.08597924844838503
247,118,118.0,0.08026832026445259
248,77,77.0,0.07672908597371796
249,94,94.0,0.07948343471643772
250,71,71.0,0.07673388882212236
251,64,64.0,0.07866786140948534
252,76,76.0,0.07980363654266846
253,66,66.0,0.07659577871813919
254,113,113.0,0.08059438324607579
255,114,114.0,0.07516591551533916
256,167,167.0,0.07057246360593214
257,129,129.0,0.06830500892197439
258,122,122.0,0.06602919312407736
259,156,156.0,0.06533878344373825
260,132,132.0,0.061518282276775804
261,134,134.0,0.060220914712147924
262,132,132.0,0.05877985064448281
263,125,125.0,0.056113111764192584
264,128,128.0,0.05546441326441709
265,125,125.0,0.055775995284318924
266,125,125.0,0.05294471605122089
267,124,124.0,0.05338763960847451
268,124,124.0,0.05474676128717199
269,125,125.0,0.05301480001211167
270,125,125.0,0.05348137298226357
271,127,127.0,0.055197404154877026
272,127,127.0,0.05780552843893607
273,128,128.0,0.05750172882108018
274,130,130.0,0.05568152084373511
275,131,131.0,0.057439304404813825
276,130,130.0,0.05708516933597051
277,129,129.0,0.05867153657383697
278,131,131.0,0.05912436247725068
279,133,133.0,0.06163378897354119
280,133,133.0,0.062464542336817974
281,125,125.0,0.06026026728749275
282,131,131.0,0.061727243895066605
283,133,133.0,0.0636205975022307
284,133,133.0,0.06326490273713169
285,134,134.0,0.06504056702798872
286,133,133.0,0.05796662108846625
287,135,135.0,0.05892216027886779
288,134,134.0,0.06279427875111353
289,135,135.0,0.06412904538490154
290,134,134.0,0.06992798768428725
291,135,135.0,0.06934091738528675
292,135,135.0,0.07401805900865131
293,132,132.0,0.07674817520786416
294,134,134.0,0.07924635783393881
295,135,135.0,0.0817815737315902
296,136,136.0,0.08492600904120241
297,137,137.0,0.08944488939468878
298,137,137.0,0.09470017945026829
299,136,136.0,0.09856666988857529
300,138,138.0,0.10034480950106746
301,138,138.0,0.10713256620194601
302,139,139.0,0.10983657040934769
303,140,140.0,0.11796278362827642
304,138,138.0,0.12224577469886214
305,143,143.0,0.12939049168066544
306,143,143.0,0.13036117296327243
307,139,139.0,0.14030446101435654
308,143,143.0,0.14004420129569262
309,144,144.0,0.1453270359068281
310,144,144.0,0.1538085889381667
311,144,144.0,0.16019496890819734
312,143,143.0,0.16719544850862944
313,145,145.0,0.1717164904906832
314,147,147.0,0.1818121625553994
315,150,150.0,0.1835656071205934
316,136,136.0,0.19380693049991832
317,152,152.0,0.20025853822497944
318,144,144.0,0.2092043774512907
319,151,151.0,0.2178227138637707
320,149,149.0,0.2211794795705968
321,147,147.0,0.22277423364370047
322,153,153.0,0.21407682916112974
323,155,155.0,0.20748935630244594
324,151,151.0,0.19790946830384779
325,153,153.0,0.18322585664348665
326,160,160.0,0.16639522737823426
327,147,147.0,0.14323692784017447
328,162,162.0,0.11814815275095127
329,165,165.0,0.10001103636441809
330,172,172.0,0.061912630056572514
331,164,164.0,0.013291530589368649
332,184,184.0,0.006350353038768568
333,198,198.0,0.006089163852404013
334,228,228.0,0.0061276493626728394
335,269,269.0,0.008402569061075943
336,500,500.0,0.016864436915144325
337,500,500.0,0.0235369986994192
338,500,500.0,0.022449057143181562
339,500,500.0,0.018746095224283634
340,500,500.0,0.014226886157412083
341,500,500.0,0.010845546495169401
342,500,500.0,0.008781254454981536
343,500,500.0,0.007150751167908311
344,500,500.0,0.005856721691321581
345,500,500.0,0.004904697943944484
346,500,500.0,0.004383613037876785
347,500,500.0,0.004018735751509667
348,500,500.0,0.003822363775689155
349,500,500.0,0.0034452128475531934
350,500,500.0,0.0030219616070389747
351,500,500.0,0.0027756373037118465
352,500,500.0,0.0023638289582449943
353,500,500.0,0.002042008448857814
354,500,500.0,0.0017454781101550907
355,500,500.0,0.0013318070297827945
356,500,500.0,0.0006992565417313017
357,500,500.0,0.0005464522387483157
358,500,500.0,0.0005166164533002302
359,500,500.0,0.0004626892285887152
360,500,500.0,0.0004296711104107089
361,500,500.0,0.0011320897425175645
362,500,500.0,0.0007647785064182244
363,500,500.0,0.0005904586926335468
364,500,500.0,0.00045937495108228175
365,500,500.0,0.00041097201674710957
366,500,500.0,0.0004128916913759895
367,500,500.0,0.0003951156228431501
368,500,500.0,0.00039779815069050526
369,500,500.0,0.00038543158816173675
370,500,500.0,0.00035098146053496747
371,500,500.0,0.000591913485492114
372,500,500.0,0.00046361128659918905
373,500,500.0,0.000427265826088842
374,500,500.0,0.0004212968794163316
375,500,500.0,0.0004389993709046394
376,500,500.0,0.0004577270769514143
377,500,500.0,0.0006520014145644382
378,500,500.0,0.0009571026561898179
379,500,500.0,0.0009150306930532679
380,500,500.0,0.0013472570839803666
381,500,500.0,0.0011959291427629068
382,500,500.0,0.0010884627939667553
383,500,500.0,0.0010667787364218384
384,500,500.0,0.0010097528593614698
385,500,500.0,0.0009063077255850657
386,500,500.0,0.0007950186560628936
387,500,500.0,0.0006730798327480443
388,500,500.0,0.0005800976630998775
389,500,500.0,0.0005314819382037968
390,500,500.0,0.0005063103676075115
391,500,500.0,0.0005963465890381485
392,500,500.0,0.0005636706527438946
393,500,500.0,0.00044993668620008976
394,500,500.0,0.0005333577692508697
395,500,500.0,0.0005629540868103504
396,500,500.0,0.001114915402722545
397,500,500.0,0.001332828821381554
398,500,500.0,0.0009607547923224047
399,500,500.0,0.0007880896816495806
400,500,500.0,0.000678551746706944
401,500,500.0,0.0006317004903685302
402,500,500.0,0.0006029061627341434
403,500,500.0,0.0005681516437325626
404,500,500.0,0.0005191581749822944
405,500,500.0,0.0004897028792183846
406,500,500.0,0.00047129816439701243
407,500,500.0,0.00046113559271907434
408,499,499.0,0.0007908613892166664
409,500,500.0,0.4508280871808529
410,500,500.0,0.4383820173442364
411,500,500.0,0.4265095872581005
412,500,500.0,0.4171070701777935
413,500,500.0,0.3918249861598015
414,500,500.0,0.36260086968541144
415,409,409.0,0.32956216713837133
416,375,375.0,0.5488651492595673
417,286,286.0,0.6515698398535068
418,120,120.0,0.7510855490962665
419,124,124.0,0.7999374162285559
420,124,124.0,0.8703235075358422
421,47,47.0,0.8951545332340484
422,126,126.0,0.9414495750079079
423,148,148.0,0.9520073464593372
424,158,158.0,0.9668426257145556
425,168,168.0,0.9735813804325604
426,244,244.0,0.9759491335173123
427,108,108.0,0.983381653825442
428,104,104.0,1.0020204822604473
429,111,111.0,1.009610020362579
430,208,208.0,1.0183959007263184
431,208,208.0,1.0131404508764927
432,187,187.0,1.0284656362737563
433,194,194.0,1.000678086403719
434,99,99.0,1.0049785863269458
435,157,157.0,0.9970210471730323
436,111,111.0,1.0033058728183712
437,117,117.0,1.0005578444554255
438,99,99.0,0.9781939116391268
439,103,103.0,0.9899325231903965
440,106,106.0,0.9642372255055409
441,100,100.0,0.9799830776453018
442,112,112.0,0.9662589191326073
443,102,102.0,0.9486492293722489
444,105,105.0,0.9328820563497997
445,97,97.0,0.9334152138110289
446,99,99.0,0.9389534123016127
447,102,102.0,0.9230860004238054
448,98,98.0,0.9057076737588766
449,97,97.0,0.9097859410895515
450,99,99.0,0.8887049242703602
451,102,102.0,0.8826490757512111
452,98,98.0,0.8923386809777241
453,97,97.0,0.8678014321425527
454,94,94.0,0.8441046533432413
455,97,97.0,0.837723746127689
456,96,96.0,0.8120727501809597
457,100,100.0,0.7876337504386902
458,96,96.0,0.780826760455966
459,53,53.0,0.7765643990264749
460,98,98.0,0.7836999801956878
461,96,96.0,0.7606074574093024
462,93,93.0,0.752837884810663
463,34,34.0,0.7549589504213894
464,94,94.0,0.7593637457553376
465,22,22.0,0.7184813320636749
466,93,93.0,0.752142736988683
467,21,21.0,0.734339679990496
468,93,93.0,0.7402922120145572
469,30,30.0,0.7307361364364624
470,36,36.0,0.7470896045366923
471,26,26.0,0.7619624092028692
472,20,20.0,0.7490043371915818
473,33,33.0,0.7651285782004847
474,20,20.0,0.8047686010599137
475,29,29.0,0.7926743503274589
476,24,24.0,0.8191581293940544
477,20,20.0,0.819489774107933
478,26,26.0,0.828551287834461
479,26,26.0,0.8205163089128641
480,21,21.0,0.8595258196194967
481,23,23.0,0.8789002299308777
482,26,26.0,0.8776912620434394
483,23,23.0,0.8908198009366575
484,25,25.0,0.8852310562133789
485,29,29.0,0.9087126172822098
486,18,18.0,0.8905339671505822
487,21,21.0,0.9099150754156566
488,22,22.0,0.91374809904532
489,24,24.0,0.9191055173675219
490,22,22.0,0.912463063543493
491,15,15.0,0.9408843835194906
492,21,21.0,0.9345201906703767
493,19,19.0,0.9595421301691156
494,29,29.0,0.949142205304113
495,20,20.0,0.9803085833787918
496,26,26.0,0.9637058698214017
497,20,20.0,0.9561441570520401
498,24,24.0,0.9908715138832728
499,20,20.0,0.9772248566150665
500,22,22.0,0.9798484336246144
