episode,duration,reward,average_loss
1,29,29.0,0
2,31,31.0,0
3,14,14.0,0
4,19,19.0,0
5,11,11.0,0
6,12,12.0,0
7,13,13.0,0.5240793526172638
8,14,14.0,0.48940418873514446
9,43,43.0,0.37730436546857965
10,21,21.0,0.26441034816560294
11,35,35.0,0.18293293714523315
12,18,18.0,0.12397746824555927
13,38,38.0,0.08306549313037019
14,16,16.0,0.061639452120289207
15,13,13.0,0.05508367745922162
16,13,13.0,0.0510143144772603
17,16,16.0,0.05232354183681309
18,17,17.0,0.04945148659103057
19,24,24.0,0.047775134754677616
20,13,13.0,0.046371704970414825
21,13,13.0,0.05099685232226665
22,21,21.0,0.04546872703802018
23,16,16.0,0.0481815820094198
24,16,16.0,0.045860828598961234
25,15,15.0,0.05136986461778482
26,18,18.0,0.0534537099301815
27,10,10.0,0.051146657392382625
28,17,17.0,0.0625545650939731
29,25,25.0,0.05728847995400429
30,18,18.0,0.058592917397618294
31,11,11.0,0.05792052908377214
32,16,16.0,0.06682949117384851
33,15,15.0,0.06098118250568708
34,14,14.0,0.06710004859736987
35,23,23.0,0.06244520195152448
36,10,10.0,0.08328909017145633
37,15,15.0,0.07816759323080381
38,10,10.0,0.0669155640527606
39,17,17.0,0.08158795951920397
40,20,20.0,0.08533106576651335
41,15,15.0,0.09636475990215937
42,9,9.0,0.0854179710149765
43,13,13.0,0.08231867677890338
44,13,13.0,0.09093063238721627
45,13,13.0,0.1017619394339048
46,19,19.0,0.10576792747566574
47,12,12.0,0.10974152262012164
48,22,22.0,0.0952404210851951
49,10,10.0,0.09548436626791953
50,12,12.0,0.1285033573706945
51,13,13.0,0.12685485241504815
52,13,13.0,0.11074829989900956
53,13,13.0,0.14576489822222635
54,17,17.0,0.12562653904452042
55,10,10.0,0.12880983501672744
56,15,15.0,0.13284454842408497
57,17,17.0,0.13127364656504462
58,10,10.0,0.12444165125489234
59,17,17.0,0.12983051555998185
60,15,15.0,0.15081181675195693
61,10,10.0,0.1364581413567066
62,14,14.0,0.12404335449848856
63,13,13.0,0.14394008482878023
64,10,10.0,0.1604098841547966
65,14,14.0,0.14196570536920003
66,10,10.0,0.16690003722906113
67,14,14.0,0.16287621323551452
68,10,10.0,0.12969397529959678
69,13,13.0,0.15965839188832504
70,12,12.0,0.1450288308163484
71,11,11.0,0.1864914812824943
72,13,13.0,0.18750526240238777
73,10,10.0,0.14452285841107368
74,15,15.0,0.1804010435938835
75,14,14.0,0.1487456528203828
76,13,13.0,0.144867354287551
77,14,14.0,0.18664383036749704
78,13,13.0,0.15954255799834544
79,14,14.0,0.15273139679006167
80,15,15.0,0.1616300165653229
81,14,14.0,0.15383535011538438
82,14,14.0,0.15726960503629275
83,15,15.0,0.16854603737592697
84,13,13.0,0.17516788553733093
85,14,14.0,0.14812310997928893
86,15,15.0,0.18399271070957185
87,18,18.0,0.1705047484073374
88,16,16.0,0.18168046046048403
89,21,21.0,0.1677103014219375
90,17,17.0,0.16430602792431326
91,17,17.0,0.18468357710277333
92,17,17.0,0.1996724009513855
93,21,21.0,0.1887148224881717
94,19,19.0,0.2103964560910275
95,25,25.0,0.19199421644210815
96,22,22.0,0.18383925001729617
97,21,21.0,0.1849672326019832
98,19,19.0,0.20857462757512144
99,26,26.0,0.19966428297070357
100,25,25.0,0.20050632923841477
101,25,25.0,0.23073231786489487
102,23,23.0,0.21441904876543127
103,27,27.0,0.2124184841910998
104,25,25.0,0.20878102332353593
105,26,26.0,0.220720852796848
106,21,21.0,0.22217291451635815
107,26,26.0,0.20317341989049545
108,24,24.0,0.23948025361945233
109,25,25.0,0.2133950972557068
110,27,27.0,0.21824801326901824
111,24,24.0,0.2350491794447104
112,23,23.0,0.20669681643662247
113,27,27.0,0.249987346706567
114,29,29.0,0.22695766928894767
115,24,24.0,0.22188391722738743
116,26,26.0,0.27964799163433224
117,29,29.0,0.25123655140913764
118,27,27.0,0.2366455434649079
119,29,29.0,0.258779842278053
120,33,33.0,0.2500714704845891
121,37,37.0,0.23079127627047333
122,42,42.0,0.2422805836512929
123,31,31.0,0.27586696921817716
124,38,38.0,0.27295362645466076
125,41,41.0,0.27269297129497294
126,35,35.0,0.3001971395952361
127,45,45.0,0.26105016970800027
128,59,59.0,0.2941166565958726
129,48,48.0,0.28172180460145074
130,108,108.0,0.2810630060525404
131,124,124.0,0.26955647388052556
132,265,265.0,0.27934215868700224
133,198,198.0,0.3046724655185685
134,136,136.0,0.2797469033873366
135,128,128.0,0.2971684079384431
136,131,131.0,0.2889391370970784
137,120,120.0,0.282693553250283
138,118,118.0,0.2941711139786294
139,114,114.0,0.3235432402998732
140,110,110.0,0.3403034331277013
141,105,105.0,0.35180213515247616
142,100,100.0,0.3302396765910089
143,97,97.0,0.3395163118839264
144,93,93.0,0.3520919981422604
145,90,90.0,0.33110395405027604
146,85,85.0,0.34391447564258293
147,87,87.0,0.36793244657930974
148,81,81.0,0.375031517404649
149,87,87.0,0.3469874977680116
150,11,11.0,0.38949440148743714
151,85,85.0,0.3893690065864254
152,84,84.0,0.4043456567894845
153,84,84.0,0.40163299064373686
154,79,79.0,0.4113252300627624
155,82,82.0,0.41823434876278043
156,82,82.0,0.3895038706136913
157,82,82.0,0.3994677520198066
158,84,84.0,0.4581582203862213
159,85,85.0,0.4321419598206001
160,80,80.0,0.42692925725132225
161,81,81.0,0.4245598943513117
162,81,81.0,0.4998313479217482
163,13,13.0,0.5718662876349229
164,85,85.0,0.4941428266465664
165,84,84.0,0.49721935719606425
166,85,85.0,0.46203270458123263
167,87,87.0,0.5190727437535921
168,88,88.0,0.45193777135996654
169,90,90.0,0.5050733169437283
170,92,92.0,0.4713614040317581
171,93,93.0,0.5777770902020156
172,97,97.0,0.5646368554534064
173,100,100.0,0.5640031393710524
174,102,102.0,0.5694295316021524
175,110,110.0,0.598989060241729
176,116,116.0,0.5212632001554273
177,123,123.0,0.47877078517756566
178,130,130.0,0.5828415181487798
179,159,159.0,0.5495215000045843
180,200,200.0,0.5651685806550085
181,213,213.0,0.5739075390998046
182,158,158.0,0.5672579151460359
183,133,133.0,0.613251857753647
184,129,129.0,0.5808174833655357
185,120,120.0,0.5636765333513419
186,113,113.0,0.6014326363307448
187,111,111.0,0.6287775325949665
188,110,110.0,0.6865207306363366
189,104,104.0,0.6049390822075881
190,103,103.0,0.5990687243649465
191,104,104.0,0.578927861356463
192,100,100.0,0.6364925900381059
193,103,103.0,0.6157227883260082
194,101,101.0,0.6258209102261479
195,100,100.0,0.7117143748607486
196,100,100.0,0.6285456241481007
197,92,92.0,0.5703589335367407
198,102,102.0,0.5819941450403455
199,104,104.0,0.5760722764624426
200,104,104.0,0.5757623116055933
201,101,101.0,0.6079594657507421
202,109,109.0,0.6246582310082852
203,104,104.0,0.5491571983215041
204,107,107.0,0.6231904418564567
205,106,106.0,0.5721176768178647
206,116,116.0,0.5480514589600779
207,112,112.0,0.597786110484906
208,112,112.0,0.5031188033421391
209,116,116.0,0.5173192775912647
210,122,122.0,0.4909667269074831
211,119,119.0,0.46534409092254
212,123,123.0,0.4465124598037966
213,123,123.0,0.4922851785048237
214,129,129.0,0.40493475685849095
215,131,131.0,0.4338577230468051
216,134,134.0,0.36495318659233733
217,137,137.0,0.3943219888788804
218,136,136.0,0.30721746964434926
219,140,140.0,0.3451925384329765
220,141,141.0,0.33193122153996046
221,147,147.0,0.3051695953262653
222,155,155.0,0.3745527060161675
223,158,158.0,0.3011683226692714
224,162,162.0,0.29978807030797555
225,343,343.0,0.3196058533318699
226,247,247.0,0.29385266328694276
227,194,194.0,0.31684046168691604
228,140,140.0,0.3023295360816909
229,137,137.0,0.3331994018653394
230,169,169.0,0.32145377538668424
231,141,141.0,0.3009498183357906
232,129,129.0,0.30072007909987497
233,172,172.0,0.2594611917982463
234,126,126.0,0.26071233528348364
235,110,110.0,0.2609889941332354
236,121,121.0,0.3169846113998258
237,115,115.0,0.2958183214534074
238,134,134.0,0.27120911022613464
239,112,112.0,0.26663762458442114
240,113,113.0,0.2604258881214248
241,116,116.0,0.2688664018541799
242,116,116.0,0.26266487343397377
243,117,117.0,0.2787635029596078
244,123,123.0,0.24931982193876634
245,113,113.0,0.2504783566439508
246,114,114.0,0.2568168100623185
247,183,183.0,0.24609201265081682
248,111,111.0,0.2569594942746466
249,115,115.0,0.21562229966461335
250,111,111.0,0.2550844178128115
251,115,115.0,0.2864209692135615
252,154,154.0,0.26002214621758546
253,132,132.0,0.2516646154284844
254,121,121.0,0.23671345127561738
255,123,123.0,0.25109498967166716
256,134,134.0,0.27085474139920424
257,132,132.0,0.26279592811073543
258,135,135.0,0.2236744699223588
259,141,141.0,0.2289715296017495
260,156,156.0,0.2480014717185464
261,154,154.0,0.23082844509483108
262,161,161.0,0.22818029051363145
263,161,161.0,0.2171463508922491
264,152,152.0,0.23193047907797767
265,155,155.0,0.2207716974099317
266,161,161.0,0.2133294140836166
267,157,157.0,0.19404076735168743
268,128,128.0,0.19626122023328207
269,159,159.0,0.19058968388232397
270,167,167.0,0.1807176031989274
271,173,173.0,0.17227634394708266
272,179,179.0,0.18026878375575653
273,230,230.0,0.16689039657459312
274,181,181.0,0.1486422578541778
275,167,167.0,0.16676021016810735
276,202,202.0,0.16297607246145496
277,226,226.0,0.14803061709405474
278,214,214.0,0.14695206208907452
279,255,255.0,0.14103364619499476
280,219,219.0,0.13566756480347927
281,269,269.0,0.11080115561228121
282,256,256.0,0.1240288382568906
283,256,256.0,0.10572571194734337
284,266,266.0,0.09453980134418444
285,264,264.0,0.09573151194843266
286,267,267.0,0.07960191788064658
287,328,328.0,0.07627434966299206
288,297,297.0,0.06584952890195629
289,279,279.0,0.06149007632450525
290,310,310.0,0.06034341905070769
291,315,315.0,0.0510033234488219
292,323,323.0,0.0607472533416349
293,323,323.0,0.0554080665314818
294,333,333.0,0.047283668784905704
295,339,339.0,0.04853594697363521
296,308,308.0,0.04106109004540296
297,308,308.0,0.05207794493324329
298,319,319.0,0.03951606812352624
299,341,341.0,0.05163530136330212
300,341,341.0,0.051757332599855675
301,358,358.0,0.04600332848995654
302,381,381.0,0.05203569535009583
303,407,407.0,0.06160674486606764
304,372,372.0,0.05999222428410224
305,391,391.0,0.06074574002948449
306,389,389.0,0.06941502251193062
307,396,396.0,0.07254602298589724
308,393,393.0,0.08120527895849966
309,392,392.0,0.0913755848519124
310,412,412.0,0.09930938554676792
311,396,396.0,0.11175718022842017
312,391,391.0,0.1050902200538827
313,385,385.0,0.10907504531107359
314,373,373.0,0.1137842984449358
315,377,377.0,0.1155986636722663
316,378,378.0,0.11548543465138959
317,383,383.0,0.12940866856436992
318,388,388.0,0.12894541408132149
319,401,401.0,0.12023117702031634
320,402,402.0,0.12799489757669302
321,376,376.0,0.14236427000736163
322,429,429.0,0.1371670667432674
323,467,467.0,0.13109496074012725
324,500,500.0,0.14092993699247017
325,500,500.0,0.1385055041667074
326,500,500.0,0.15208964066114278
327,500,500.0,0.1510668949377723
328,500,500.0,0.12151729161990807
329,500,500.0,0.12008150340104476
330,500,500.0,0.13665948510565795
331,500,500.0,0.11134694525040686
332,500,500.0,0.1288304958054796
333,500,500.0,0.10820595427183434
334,487,487.0,0.09310997727669362
335,488,488.0,0.08663916534917872
336,478,478.0,0.07691459821159152
337,500,500.0,0.08357860517734662
338,500,500.0,0.08186774815793615
339,500,500.0,0.08053601068397984
340,500,500.0,0.0566747927153483
341,500,500.0,0.05326300699368585
342,500,500.0,0.04585582204919774
343,500,500.0,0.03261681581160519
344,500,500.0,0.02474255989654921
345,500,500.0,0.015163553590653463
346,500,500.0,0.029769351420225576
347,500,500.0,0.03311167114879936
348,500,500.0,0.027697229538229295
349,500,500.0,0.02955828697909601
350,500,500.0,0.022344075767090545
351,500,500.0,0.01957864633621648
352,500,500.0,0.025988418065360747
353,500,500.0,0.03414967222488485
354,500,500.0,0.021830019359185826
355,500,500.0,0.023543486557959112
356,500,500.0,0.012363142434915063
357,414,414.0,0.0010762353660257597
358,500,500.0,0.0025540849858662115
359,500,500.0,0.002038986813335214
360,500,500.0,0.0033278920951415785
361,500,500.0,0.0029683317610179074
362,500,500.0,0.0022264084870112126
363,500,500.0,0.0023101927945390344
364,500,500.0,0.0026503690156969243
365,500,500.0,0.0036676336727687157
366,500,500.0,0.0022164593048510143
367,500,500.0,0.0041562983737094324
368,500,500.0,0.0063140331555623565
369,42,42.0,0.002517740461154885
370,500,500.0,0.010961306931101717
371,500,500.0,0.02098078833334148
372,500,500.0,0.01717138160066679
373,500,500.0,0.016318292368901893
374,500,500.0,0.013374579636147245
375,500,500.0,0.010897400847868994
376,500,500.0,0.012253253345843405
377,500,500.0,0.01552881995541975
378,500,500.0,0.018778435315936804
379,500,500.0,0.0110399636705406
380,500,500.0,0.010816722376970574
381,471,471.0,0.014142377309959911
382,500,500.0,0.010283071686280891
383,500,500.0,0.010654701040592044
384,500,500.0,0.02221305952523835
385,500,500.0,0.01313714014319703
386,500,500.0,0.009692794535774738
387,500,500.0,0.017871384919155388
388,500,500.0,0.01683966626203619
389,500,500.0,0.013616504304111004
390,500,500.0,0.006902800006326288
391,500,500.0,0.00593966337305028
392,500,500.0,0.004382721749483608
393,500,500.0,0.008441394215100444
394,500,500.0,0.005636147410375997
395,500,500.0,0.007736663407413289
396,500,500.0,0.004155559959122911
397,500,500.0,0.007044331407989375
398,500,500.0,0.0034253251963527872
399,500,500.0,0.0077639992156764495
400,500,500.0,0.005311474232119508
401,500,500.0,0.004475684376957361
402,500,500.0,0.0006063728896551766
403,500,500.0,0.0005328388096531853
404,500,500.0,0.00046307344519300387
405,500,500.0,0.0004137152004695963
406,500,500.0,0.0003516185670741834
407,500,500.0,0.0003277253169508185
408,500,500.0,0.0002644001211010618
409,500,500.0,0.00023377932378207332
410,500,500.0,0.00021363994909916073
411,500,500.0,0.0001986978851055028
412,500,500.0,0.0001907536201615585
413,500,500.0,0.00018121007316221948
414,500,500.0,0.00018170137757988415
415,500,500.0,0.00018367234529432608
416,500,500.0,0.0001785736953752348
417,500,500.0,0.00017274127507698722
418,500,500.0,0.00016592609533836367
419,500,500.0,0.00016516422538552432
420,500,500.0,0.0001630887044229894
421,500,500.0,0.00016113715595565735
422,500,500.0,0.00015287243452621625
423,500,500.0,0.00016367235068173613
424,500,500.0,0.0001582196922390722
425,500,500.0,0.00015400303499336587
426,500,500.0,0.00014950613049586538
427,500,500.0,0.00015298873622668908
428,500,500.0,0.00016350357403280212
429,500,500.0,0.00018479871319141238
430,500,500.0,0.00019409832364908653
431,500,500.0,0.00020449772854044568
432,500,500.0,0.000207787122548325
433,500,500.0,0.00020943358569638803
434,500,500.0,0.00019835330743808298
435,500,500.0,0.00019365377344365698
436,500,500.0,0.00020800293574575334
437,500,500.0,0.00021372407574381214
438,500,500.0,0.00021713591481966433
439,500,500.0,0.00021198908329824918
440,500,500.0,0.00020856903071398846
441,500,500.0,0.00020178815819963346
442,500,500.0,0.00021091796335531398
443,500,500.0,0.00019744733787956648
444,500,500.0,0.00019677306573430542
445,500,500.0,0.00020396993508620654
446,500,500.0,0.00019408294335880783
447,500,500.0,0.00020074297179235146
448,500,500.0,0.00019725371738604737
449,500,500.0,0.00018371433987340424
450,500,500.0,0.0001854518832406029
451,500,500.0,0.000172620506840758
