episode,duration,reward,average_loss
288,144,-144.0,0.2047676125334369
289,200,-200.0,0.2049317619949579
290,145,-145.0,0.20230663480429814
291,140,-140.0,0.19510569646954537
292,200,-200.0,0.20034041091799737
293,139,-139.0,0.18707058042716637
294,153,-153.0,0.18881338396493128
295,200,-200.0,0.18498702343553305
296,200,-200.0,0.1825395181775093
297,200,-200.0,0.1776279329881072
298,200,-200.0,0.17224909111857414
299,155,-155.0,0.17078751412130172
300,200,-200.0,0.17059445612132548
301,200,-200.0,0.16828281618654728
302,200,-200.0,0.16326250713318585
303,200,-200.0,0.1592495821416378
304,200,-200.0,0.15817602440714837
305,200,-200.0,0.15897382564842702
306,200,-200.0,0.1576295668259263
307,200,-200.0,0.15702047355473042
308,200,-200.0,0.15495299980044364
309,200,-200.0,0.15434243213385343
310,200,-200.0,0.1552813109382987
311,146,-146.0,0.15338715017862517
312,200,-200.0,0.15241062004119157
313,147,-147.0,0.15267428370560107
314,147,-147.0,0.1543990908836832
315,149,-149.0,0.15984077051581952
316,200,-200.0,0.15431663319468497
317,149,-149.0,0.15338884119019414
318,147,-147.0,0.15374246026788438
319,149,-149.0,0.15642911065744874
320,150,-150.0,0.15775489459435146
321,150,-150.0,0.1536960903306802
322,200,-200.0,0.15636788722127676
323,148,-148.0,0.1533739324659109
324,152,-152.0,0.151164572587923
325,153,-153.0,0.1491325793702618
326,154,-154.0,0.1446092442258612
327,152,-152.0,0.14276636024250797
328,155,-155.0,0.13894876376275092
329,200,-200.0,0.13561432663351297
330,152,-152.0,0.12713744702111734
331,152,-152.0,0.12334292082998313
332,150,-150.0,0.11940019443631172
333,152,-152.0,0.11301089323272831
334,151,-151.0,0.10997332884183783
335,150,-150.0,0.10450543997188409
336,155,-155.0,0.09990527754829776
337,154,-154.0,0.09357556420100199
338,155,-155.0,0.0899362484053258
339,149,-149.0,0.08537672305067114
340,152,-152.0,0.0799746761147521
341,154,-154.0,0.07653346459393377
342,156,-156.0,0.0725877579444876
343,160,-160.0,0.0686092199292034
344,200,-200.0,0.06412616675719619
345,162,-162.0,0.06299176729387707
346,160,-160.0,0.06043628761544824
347,159,-159.0,0.05816569647886468
348,162,-162.0,0.056549031333422956
349,200,-200.0,0.053001097794622185
350,156,-156.0,0.05207060165225695
351,158,-158.0,0.052417037843526165
352,163,-163.0,0.05258967823411789
353,171,-171.0,0.05220694158073754
354,171,-171.0,0.05376267934228942
355,166,-166.0,0.05366963655295142
356,159,-159.0,0.05330558207893522
357,169,-169.0,0.05182934876465233
358,165,-165.0,0.051282354602307983
359,161,-161.0,0.0517672929010406
360,162,-162.0,0.049993943606997715
361,160,-160.0,0.04984169756062329
362,164,-164.0,0.049385120229023256
363,157,-157.0,0.04805192790308576
364,160,-160.0,0.046912338281981644
365,158,-158.0,0.045674583414876006
366,165,-165.0,0.044220617120013093
367,157,-157.0,0.04413636408414051
368,168,-168.0,0.042290512671960254
369,165,-165.0,0.04150672521103512
370,167,-167.0,0.040392289774682
371,167,-167.0,0.03810901013007778
372,166,-166.0,0.037155781805245994
373,165,-165.0,0.03571810203068184
374,167,-167.0,0.034642729975149306
375,173,-173.0,0.034960079873572886
376,163,-163.0,0.035789489928930086
377,164,-164.0,0.03604282466013257
378,166,-166.0,0.0345023845558066
379,165,-165.0,0.034928869738271744
380,166,-166.0,0.034758781700069644
381,91,-91.0,0.0341839963304145
382,170,-170.0,0.03593006009126411
383,169,-169.0,0.036849810284446685
384,167,-167.0,0.038458806022020155
385,170,-170.0,0.04018498100340366
386,194,-194.0,0.041897564012672486
387,173,-173.0,0.04478772336649412
388,159,-159.0,0.04544953017864587
389,159,-159.0,0.04649245822157875
390,154,-154.0,0.04955066063187339
391,162,-162.0,0.04879909817037391
392,157,-157.0,0.048459267991173796
393,170,-170.0,0.05145147434052299
394,162,-162.0,0.05335721210289149
395,158,-158.0,0.0529976480086393
396,155,-155.0,0.054197785186190756
397,158,-158.0,0.053959766308529465
398,153,-153.0,0.05329777946805253
399,153,-153.0,0.053881559983577604
400,158,-158.0,0.0539813138709604
401,153,-153.0,0.05367194354728935
402,151,-151.0,0.055749105684311184
403,157,-157.0,0.0565698350880556
404,154,-154.0,0.05902111068271197
405,129,-129.0,0.061932950316704524
406,154,-154.0,0.0594796146713681
407,156,-156.0,0.06227432236744043
408,150,-150.0,0.0612518468995889
409,129,-129.0,0.06268892006934151
410,131,-131.0,0.05866910315310682
411,136,-136.0,0.06146996062906349
412,161,-161.0,0.056310690106442254
413,156,-156.0,0.05875910500971935
414,154,-154.0,0.05859863956446772
415,155,-155.0,0.057771553651940435
416,156,-156.0,0.05424489810441931
417,156,-156.0,0.05461339602390161
418,150,-150.0,0.0527070332194368
419,152,-152.0,0.05118337733131882
420,150,-150.0,0.050673732596139116
421,150,-150.0,0.04960858928660552
422,151,-151.0,0.0466860756401392
423,149,-149.0,0.04282435547285432
424,150,-150.0,0.03937657578537861
425,153,-153.0,0.035915920730022824
426,151,-151.0,0.03238870414430337
427,150,-150.0,0.028689234976967175
428,154,-154.0,0.026369504497519562
429,147,-147.0,0.02358488757543418
430,151,-151.0,0.02182803652095084
431,152,-152.0,0.020828256457063713
432,155,-155.0,0.020997949665592562
433,156,-156.0,0.020818521614926748
434,158,-158.0,0.021265288873846773
435,153,-153.0,0.02189193367714586
436,155,-155.0,0.022339170846727586
437,154,-154.0,0.022919001892305814
438,157,-157.0,0.022590671292251084
439,159,-159.0,0.023431678402161447
440,159,-159.0,0.023549488294611936
441,154,-154.0,0.02266080401741065
442,156,-156.0,0.022183521889532223
443,158,-158.0,0.021920453403380852
444,160,-160.0,0.021611793152987956
445,158,-158.0,0.02086785770481146
446,157,-157.0,0.02038426567936779
447,148,-148.0,0.019803584112810926
448,145,-145.0,0.019931694897341316
449,145,-145.0,0.019550742658561673
450,148,-148.0,0.01908025691109533
451,152,-152.0,0.019011050095095447
452,155,-155.0,0.018596234767427368
453,156,-156.0,0.018708701914128583
454,165,-165.0,0.019059147279370914
455,157,-157.0,0.018802152353392287
456,159,-159.0,0.019368146727763633
457,151,-151.0,0.019624474754445995
458,154,-154.0,0.02013481358767717
459,129,-129.0,0.0202109477403321
460,200,-200.0,0.020561881987378003
461,157,-157.0,0.02127834483032014
462,166,-166.0,0.02164829323763948
463,161,-161.0,0.021764089012090464
464,157,-157.0,0.022351789246698853
465,168,-168.0,0.022390401888904825
466,168,-168.0,0.022787103939446666
467,157,-157.0,0.02323377876287433
468,146,-146.0,0.023826086766099278
469,200,-200.0,0.024060116373002528
470,126,-126.0,0.02454665536800074
471,155,-155.0,0.02530784019299092
472,123,-123.0,0.02524992681252278
473,200,-200.0,0.025819178894162177
474,128,-128.0,0.026018434422439896
475,152,-152.0,0.026519744644725795
476,147,-147.0,0.025876859532428437
477,150,-150.0,0.027082180753350258
478,154,-154.0,0.02695990682809384
479,153,-153.0,0.026471838196800424
480,151,-151.0,0.02684819380080463
481,151,-151.0,0.025431636498858597
482,154,-154.0,0.02520236082665332
483,156,-156.0,0.025446395210635204
484,156,-156.0,0.024413269908668902
485,143,-143.0,0.02431984644357141
486,148,-148.0,0.02477412737553587
487,145,-145.0,0.024076602351048897
488,142,-142.0,0.02426393420606012
489,138,-138.0,0.023983396967684013
490,138,-138.0,0.024208402801035107
491,144,-144.0,0.024195938616887562
492,148,-148.0,0.02380779033174386
493,141,-141.0,0.024540678683853318
494,144,-144.0,0.022848316183727648
495,138,-138.0,0.02345937422976114
496,139,-139.0,0.022928838879406024
497,158,-158.0,0.023140683263257335
498,145,-145.0,0.023447388333493267
499,146,-146.0,0.023974594239094486
500,143,-143.0,0.024159683722195093
