episode,duration,reward,average_loss
1,361,-360.0,0.12385331646690512
2,403,-402.0,0.017575222525107802
3,500,-500.0,0.012948001786135137
4,500,-500.0,0.012992879880592226
5,500,-500.0,0.012578147689811886
6,500,-500.0,0.01182056997064501
7,274,-273.0,0.01146426524484299
8,500,-500.0,0.015611701591406018
9,500,-500.0,0.016377816587220876
10,463,-462.0,0.016235731684423774
11,473,-472.0,0.030158129191896376
12,218,-217.0,0.040281917387192404
13,247,-246.0,0.0456417029919593
14,178,-177.0,0.052687393752544116
15,355,-354.0,0.055972537086148494
16,200,-199.0,0.05943327061831951
17,178,-177.0,0.059850808557415945
18,283,-282.0,0.07593025165764687
19,131,-130.0,0.06684788848266347
20,163,-162.0,0.07867757163576188
21,148,-147.0,0.07226673752774258
22,108,-107.0,0.0902796517195249
23,185,-184.0,0.09270794793359331
24,223,-222.0,0.09645639587978878
25,324,-323.0,0.10765723724286129
26,141,-140.0,0.11531400846991133
27,164,-163.0,0.1309724940418652
28,267,-266.0,0.12456998246467292
29,167,-166.0,0.12927450778375485
30,282,-281.0,0.11664729563400467
31,155,-154.0,0.12106121289393594
32,103,-102.0,0.1268865110949405
33,200,-199.0,0.1289036217611283
34,90,-89.0,0.13111688999666107
35,128,-127.0,0.15766919970337767
36,189,-188.0,0.13874744035540118
37,142,-141.0,0.15634713573774822
38,163,-162.0,0.15919497818257544
39,124,-123.0,0.16364892832033576
40,99,-98.0,0.15454504209937472
41,125,-124.0,0.16682471637427806
42,203,-202.0,0.1747255496809195
43,95,-94.0,0.16483734359866695
44,130,-129.0,0.20035208755960832
45,258,-257.0,0.18296292170795592
46,98,-97.0,0.18000792635946858
47,286,-285.0,0.16449036731195826
48,131,-130.0,0.17597645515476473
49,203,-202.0,0.18868462860657664
50,77,-76.0,0.23027854456336466
51,180,-179.0,0.20922640740043588
52,105,-104.0,0.251009889763026
53,158,-157.0,0.22462711757921341
54,103,-102.0,0.23035816237041093
55,114,-113.0,0.22890527623199058
56,107,-106.0,0.2230774252631954
57,111,-110.0,0.19199996394617064
58,101,-100.0,0.22700698865522254
59,111,-110.0,0.23769739471577309
60,121,-120.0,0.22779690384987958
61,127,-126.0,0.2455011870360046
62,139,-138.0,0.28946601178684683
63,338,-337.0,0.2832349178618228
64,130,-129.0,0.2528023710044531
65,112,-111.0,0.2659688038485391
66,105,-104.0,0.28903293368362243
67,133,-132.0,0.28379741168223827
68,147,-146.0,0.3257586779643078
69,98,-97.0,0.290433929910009
70,102,-101.0,0.3035139092335514
71,335,-334.0,0.29277150529756474
72,73,-72.0,0.3351227891669698
73,74,-73.0,0.347506284109644
74,101,-100.0,0.31233930499246804
75,108,-107.0,0.3025232199234543
76,96,-95.0,0.32920723330850404
77,267,-266.0,0.36437378131718223
78,121,-120.0,0.34559852688396275
79,232,-231.0,0.3519292946680096
80,133,-132.0,0.38945751516778665
81,167,-166.0,0.324227585875524
82,242,-241.0,0.3148721060446225
83,90,-89.0,0.4286936940004428
84,101,-100.0,0.32294091313044626
85,76,-75.0,0.38694818322791863
86,112,-111.0,0.4227457046841404
87,145,-144.0,0.4170584282227631
88,104,-103.0,0.3573020766489208
89,116,-115.0,0.3758081367945877
90,111,-110.0,0.3606215569081607
91,342,-341.0,0.38081180099506823
92,93,-92.0,0.391333347767271
93,78,-77.0,0.4159411665243216
94,99,-98.0,0.4381957474832583
95,108,-107.0,0.4315488150826207
96,199,-198.0,0.4313736403145682
97,95,-94.0,0.3446840881909195
98,143,-142.0,0.3935550862884188
99,94,-93.0,0.41515333613658206
100,107,-106.0,0.43261806538032593
101,79,-78.0,0.4513236255019526
102,99,-98.0,0.38909553984800976
103,134,-133.0,0.4098705064727744
104,91,-90.0,0.3833076353338394
105,134,-133.0,0.45496671329905736
106,96,-95.0,0.4577653662029964
107,181,-180.0,0.4213320404003009
108,83,-82.0,0.4415525744657919
109,130,-129.0,0.5226303557363841
110,81,-80.0,0.5299905956159403
111,103,-102.0,0.435766072853387
112,137,-136.0,0.44245375304000223
113,182,-181.0,0.46473962191369506
114,100,-99.0,0.4887370775640011
115,83,-82.0,0.4545901190399764
116,109,-108.0,0.49158528351455655
117,88,-87.0,0.5085271000862122
118,77,-76.0,0.5961360485813061
119,80,-79.0,0.5075213453732431
120,113,-112.0,0.502237210495282
121,75,-74.0,0.43139233241478603
122,90,-89.0,0.5932342869126135
123,85,-84.0,0.40865265354514124
124,122,-121.0,0.49998970030516876
125,76,-75.0,0.4773357029219991
126,83,-82.0,0.4434035380471902
127,118,-117.0,0.5196496631192454
128,131,-130.0,0.4728245448520165
129,130,-129.0,0.5097238541222535
130,83,-82.0,0.6025803110236863
131,117,-116.0,0.5096187075424907
132,86,-85.0,0.5806145736037992
133,158,-157.0,0.45916186477045845
134,202,-201.0,0.540513281774993
135,90,-89.0,0.5027167672084437
136,117,-116.0,0.6474176505182543
137,83,-82.0,0.5882751557706709
138,91,-90.0,0.5563366311182688
139,98,-97.0,0.5509463484037895
140,274,-273.0,0.5187204405393478
141,131,-130.0,0.4887086140233597
142,73,-72.0,0.4729080580889362
143,76,-75.0,0.6052369826816415
144,87,-86.0,0.44381366199117966
145,116,-115.0,0.5046346681834809
146,119,-118.0,0.6450070882795238
147,110,-109.0,0.47931540252810173
148,121,-120.0,0.568058606114023
149,87,-86.0,0.5124361134380445
150,85,-84.0,0.6747766522800221
151,119,-118.0,0.5171814362416748
152,237,-236.0,0.5139471895772697
153,96,-95.0,0.516714732395485
154,78,-77.0,0.46822598674453986
155,117,-116.0,0.6195028432859824
156,206,-205.0,0.5473777562542592
157,94,-93.0,0.457870044646428
158,65,-64.0,0.5287052193799844
159,79,-78.0,0.5591006473744218
160,82,-81.0,0.48674768336662433
161,80,-79.0,0.5155622266232968
162,124,-123.0,0.6043222101044751
163,92,-91.0,0.7128758760088164
164,91,-90.0,0.49054065711059414
165,143,-142.0,0.5593880692145208
166,92,-91.0,0.6402964958435168
167,117,-116.0,0.5760267949702903
168,142,-141.0,0.6205576707963163
169,88,-87.0,0.6035767369056967
170,96,-95.0,0.6627824098298637
171,93,-92.0,0.5863584629710643
172,121,-120.0,0.5963026284247883
173,93,-92.0,0.6421944383251411
174,84,-83.0,0.5931039687600874
175,73,-72.0,0.5399215751621005
176,97,-96.0,0.6271020751062435
177,109,-108.0,0.6688019546141865
178,94,-93.0,0.5754845155442648
179,89,-88.0,0.5736488534158535
180,77,-76.0,0.5597077663987875
181,77,-76.0,0.6897765127095309
182,76,-75.0,0.7197101088730913
183,104,-103.0,0.7381642769234111
184,76,-75.0,0.6274003667854949
185,75,-74.0,0.5540605996052425
186,167,-166.0,0.6579792244906375
187,96,-95.0,0.6788775109065076
188,78,-77.0,0.6700834208287489
189,106,-105.0,0.6665248612539386
190,86,-85.0,0.5636461830459708
191,78,-77.0,0.6910197736265568
192,72,-71.0,0.612764295656234
193,96,-95.0,0.6289099918988844
194,83,-82.0,0.6099146237170481
195,97,-96.0,0.6312724089192361
196,78,-77.0,0.6691871660833175
197,75,-74.0,0.6974707413216432
198,76,-75.0,0.7285178539000059
199,111,-110.0,0.7647565648228198
200,63,-62.0,0.7430476845493392
201,88,-87.0,0.5689800344407558
202,94,-93.0,0.5802358508981923
203,76,-75.0,0.6706485388996569
204,256,-255.0,0.6478485262923641
205,138,-137.0,0.6631359832388335
206,85,-84.0,0.7257062705562395
207,76,-75.0,0.6910763874061798
208,75,-74.0,0.707582034766674
209,114,-113.0,0.636599431680352
210,81,-80.0,0.7108564212182422
211,93,-92.0,0.6542266671375562
