episode,duration,reward,average_loss
98,109,-108.0,0.38061317705779996
99,123,-122.0,0.37266294043359716
100,103,-102.0,0.38744895080628905
101,88,-87.0,0.42790455697104335
102,97,-96.0,0.42766255885362625
103,130,-129.0,0.40780583370763523
104,92,-91.0,0.3913142560454814
105,105,-104.0,0.4492899004192579
106,94,-93.0,0.39802806582698164
107,99,-98.0,0.3671676227540681
108,95,-94.0,0.4112912503904418
109,147,-146.0,0.451045862367364
110,113,-112.0,0.39988319308752507
111,95,-94.0,0.38290017262885445
112,114,-113.0,0.4229236007259603
113,85,-84.0,0.4208061950609964
114,106,-105.0,0.3765781865859369
115,123,-122.0,0.47136633985532006
116,83,-82.0,0.34759277038006897
117,125,-124.0,0.4346480885744095
118,92,-91.0,0.4892468752096529
119,84,-83.0,0.44234607581581387
120,127,-126.0,0.3995528262196563
121,96,-95.0,0.4287856213049963
122,92,-91.0,0.4341680910438299
123,248,-247.0,0.45901259458473614
124,96,-95.0,0.4646071339181314
125,111,-110.0,0.4550734231131034
126,121,-120.0,0.4893902614096965
127,94,-93.0,0.524445967312823
128,136,-135.0,0.48003195245366764
129,91,-90.0,0.5139843013014768
130,84,-83.0,0.5213736380406079
131,105,-104.0,0.42886876584518524
132,107,-106.0,0.5059815489591282
133,132,-131.0,0.41938991607590154
134,100,-99.0,0.438394419811666
135,91,-90.0,0.4985620304123386
136,95,-94.0,0.4764565885066986
137,77,-76.0,0.529343953622239
138,86,-85.0,0.4419376455507306
139,120,-119.0,0.520938717884322
140,144,-143.0,0.5363914220490389
141,108,-107.0,0.5523273436076663
142,95,-94.0,0.523897009891899
143,110,-109.0,0.46223047277466817
144,94,-93.0,0.49456982068876004
145,78,-77.0,0.5780730849275222
146,134,-133.0,0.5692664714279905
147,88,-87.0,0.5391750731505454
148,92,-91.0,0.5198775241556375
149,93,-92.0,0.5708111511363138
150,105,-104.0,0.5163180294845785
151,84,-83.0,0.5120960795098827
152,96,-95.0,0.4615239845200752
153,105,-104.0,0.45643568152473085
154,92,-91.0,0.576668431415506
155,86,-85.0,0.4865837631270636
156,86,-85.0,0.5445804462096718
157,79,-78.0,0.5971621211288096
158,88,-87.0,0.5782846578989517
159,105,-104.0,0.5199008337443783
160,119,-118.0,0.5264537340390081
161,119,-118.0,0.5084008859360919
162,95,-94.0,0.5419025279973683
163,76,-75.0,0.578777030551512
164,88,-87.0,0.5209400623782792
165,99,-98.0,0.6185388365064306
166,105,-104.0,0.6640736937522889
167,90,-89.0,0.5403435745173031
168,115,-114.0,0.5091131570222585
169,88,-87.0,0.6100157269869338
170,101,-100.0,0.5083628516681123
171,98,-97.0,0.5817774958832531
172,93,-92.0,0.5669088711741791
173,88,-87.0,0.5807248899628493
174,83,-82.0,0.5659049341387777
175,110,-109.0,0.5985708733851259
176,105,-104.0,0.5717505591256278
177,112,-111.0,0.5564977344724217
178,123,-122.0,0.5833036485544549
179,130,-129.0,0.5695799538435844
180,76,-75.0,0.5497179891620028
181,107,-106.0,0.583227089353811
182,114,-113.0,0.5780590538654411
183,82,-81.0,0.5769259164155256
184,101,-100.0,0.5721020334501667
185,109,-108.0,0.5921311542870255
186,86,-85.0,0.6135286696168573
187,111,-110.0,0.5929828935244061
188,130,-129.0,0.5130312343342947
189,87,-86.0,0.5704053206604788
190,93,-92.0,0.587733779062507
191,94,-93.0,0.619984867645705
192,86,-85.0,0.6465007738578458
193,93,-92.0,0.5578128812053511
194,107,-106.0,0.5105442981296611
195,114,-113.0,0.6073721039778831
196,108,-107.0,0.5882583014598047
197,92,-91.0,0.6153897195244613
198,82,-81.0,0.6673646884993082
199,79,-78.0,0.5653553143426587
200,94,-93.0,0.5408448861872263
201,100,-99.0,0.5908151037991047
202,76,-75.0,0.6198525085653129
203,122,-121.0,0.6058790589698025
204,85,-84.0,0.557118128634551
205,108,-107.0,0.6727290296651147
206,95,-94.0,0.6110267159185911
207,110,-109.0,0.612658677758141
208,82,-81.0,0.6025268077941203
209,109,-108.0,0.632528613911036
210,108,-107.0,0.5307643005831374
211,89,-88.0,0.6565765663562866
212,142,-141.0,0.6036878292199591
213,94,-93.0,0.5508116850272772
214,98,-97.0,0.6076896176198308
215,84,-83.0,0.5253883983407702
216,90,-89.0,0.47991529831455815
217,103,-102.0,0.6320507417894105
218,128,-127.0,0.6750707842584234
219,176,-175.0,0.6137584707572717
220,165,-164.0,0.5849490830618324
221,88,-87.0,0.5996661731465296
222,84,-83.0,0.7348380619216532
223,83,-82.0,0.607776885336063
224,153,-152.0,0.6166559659869842
225,94,-93.0,0.6219850671576693
226,109,-108.0,0.652022292922943
227,97,-96.0,0.6808952603911617
228,84,-83.0,0.6284509259054348
229,83,-82.0,0.5576492431293051
230,115,-114.0,0.6826722602481428
231,116,-115.0,0.6449183190305685
232,91,-90.0,0.6411553584448584
233,115,-114.0,0.6213894421315711
234,90,-89.0,0.65972567088902
235,82,-81.0,0.6310933263200086
236,88,-87.0,0.6853645466776057
237,107,-106.0,0.6352893260316314
238,70,-69.0,0.6603304577725274
239,70,-69.0,0.6162135327500956
240,84,-83.0,0.6453175523451397
241,86,-85.0,0.502193414281274
242,96,-95.0,0.5745278956989447
243,91,-90.0,0.6204744150841629
244,149,-148.0,0.5823630595817262
245,82,-81.0,0.7432861421257257
246,313,-312.0,0.6280201225996779
247,143,-142.0,0.6260328613013237
248,180,-179.0,0.6632522372735872
249,119,-118.0,0.5767470215674207
250,157,-156.0,0.6344512981499076
251,203,-202.0,0.6109260196425939
252,104,-103.0,0.6812921469458021
253,76,-75.0,0.6138795166227379
254,81,-80.0,0.7092992198871978
255,101,-100.0,0.5628974948926727
256,103,-102.0,0.5786027416442204
257,103,-102.0,0.6497401428743473
258,81,-80.0,0.6208236750077318
259,97,-96.0,0.6141514453998546
260,136,-135.0,0.602220000096542
261,92,-91.0,0.6145146738575853
262,87,-86.0,0.5527223425692526
263,108,-107.0,0.6600137191514174
264,90,-89.0,0.6890657256874774
265,117,-116.0,0.5374353068251895
266,71,-70.0,0.657060273516346
267,76,-75.0,0.6682905165576621
268,104,-103.0,0.6460079073619384
269,77,-76.0,0.6271851031811206
270,121,-120.0,0.644309055521961
271,68,-67.0,0.5850195214152336
272,101,-100.0,0.5480880390594501
273,88,-87.0,0.715037830512632
274,91,-90.0,0.6801775946885675
275,101,-100.0,0.4974575427056539
276,99,-98.0,0.6905473247923032
277,93,-92.0,0.6281319106778791
278,105,-104.0,0.6638320871407077
279,76,-75.0,0.6796179214296373
280,83,-82.0,0.6419208024639681
281,76,-75.0,0.6553129794958391
282,91,-90.0,0.6029291643382428
283,85,-84.0,0.6025782705229872
284,87,-86.0,0.6466620479678286
285,94,-93.0,0.6743655771492644
286,78,-77.0,0.614112329406616
287,107,-106.0,0.6420235858760147
288,82,-81.0,0.595853202680989
289,83,-82.0,0.6978466817772532
290,75,-74.0,0.7251796966294447
291,71,-70.0,0.6701110543709405
292,83,-82.0,0.5943148076893335
293,76,-75.0,0.7087009783442083
294,86,-85.0,0.5540344003847865
295,83,-82.0,0.6788064949663288
296,92,-91.0,0.6690764946701087
297,75,-74.0,0.7161623642841974
298,102,-101.0,0.6514229894268746
299,271,-270.0,0.606060021065478
300,79,-78.0,0.6558204433774646
301,123,-122.0,0.6621647346916237
302,82,-81.0,0.6712862630261154
303,79,-78.0,0.6237237023401864
304,92,-91.0,0.771129986676185
305,95,-94.0,0.6530548927031066
306,81,-80.0,0.6099715150064893
307,84,-83.0,0.7601050653805336
308,92,-91.0,0.7393706471294813
309,89,-88.0,0.7995497274599718
310,91,-90.0,0.6573509188716883
311,96,-95.0,0.7104625331703573
312,86,-85.0,0.7198368514519792
313,90,-89.0,0.6867091190069914
314,83,-82.0,0.7192680863551346
315,123,-122.0,0.7079311671053491
316,94,-93.0,0.6940189932096512
317,90,-89.0,0.653721899787585
318,90,-89.0,0.6161610047022502
319,68,-67.0,0.6148784103638986
320,107,-106.0,0.6364012782540277
321,97,-96.0,0.7226968385355989
322,82,-81.0,0.6379008423991319
323,92,-91.0,0.6318582647844501
324,91,-90.0,0.7118721208074591
325,88,-87.0,0.614467818882655
326,90,-89.0,0.6926962048643165
327,191,-190.0,0.6596413113137815
328,105,-104.0,0.795359044557526
329,121,-120.0,0.7371956394477324
330,87,-86.0,0.7114208201053499
331,62,-61.0,0.6609262020116852
332,500,-500.0,0.69582821341604
333,75,-74.0,0.5554564955830574
334,82,-81.0,0.5684154701487321
335,82,-81.0,0.6347044816740403
336,87,-86.0,0.7660537354391197
337,71,-70.0,0.5394910945439003
338,106,-105.0,0.683484706781664
339,90,-89.0,0.7558094453480508
340,76,-75.0,0.7401963498835501
341,77,-76.0,0.6470602529195996
342,103,-102.0,0.6536290903114578
343,82,-81.0,0.6422109129134475
344,97,-96.0,0.6159438929453338
345,128,-127.0,0.7705486434861086
346,147,-146.0,0.6577511580318821
347,82,-81.0,0.7660631382974182
348,97,-96.0,0.6056144923432586
349,108,-107.0,0.7245808940173851
350,91,-90.0,0.6583930784529382
351,94,-93.0,0.6671544890454475
352,92,-91.0,0.7370669406879208
353,92,-91.0,0.6989706001527931
354,179,-178.0,0.6541205955742124
355,93,-92.0,0.6842239089710738
356,93,-92.0,0.7695975174666733
357,79,-78.0,0.6266642708944369
358,76,-75.0,0.6584237160063103
359,84,-83.0,0.6297840844130232
360,102,-101.0,0.6286455731400672
361,95,-94.0,0.6333333698150359
362,71,-70.0,0.6306366819730946
363,84,-83.0,0.6360765411740258
364,96,-95.0,0.599537089234218
365,63,-62.0,0.5692932806790821
366,76,-75.0,0.6604284354436555
367,111,-110.0,0.8465204005977055
368,74,-73.0,0.7319244829988157
369,75,-74.0,0.7184119049211343
370,106,-105.0,0.8191593142472348
371,85,-84.0,0.7289000066325945
372,142,-141.0,0.6489238283059127
373,98,-97.0,0.7247379323353573
374,75,-74.0,0.589617892106374
375,83,-82.0,0.7735113535659859
376,93,-92.0,0.6466245197801179
377,87,-86.0,0.753748137461043
378,127,-126.0,0.6584393701802088
379,103,-102.0,0.7465458117353106
380,75,-74.0,0.5833468962709109
381,260,-259.0,0.7055392307730821
382,92,-91.0,0.66091079969445
383,75,-74.0,0.8007622230052948
384,71,-70.0,0.580981367490661
385,63,-62.0,0.6045726432450234
386,84,-83.0,0.712368871484484
387,95,-94.0,0.744649905280063
388,94,-93.0,0.6458512208563216
389,129,-128.0,0.7916522624996282
390,131,-130.0,0.6464537632943109
391,78,-77.0,0.674977478881677
392,81,-80.0,0.5948141720375897
393,104,-103.0,0.748740713398617
394,105,-104.0,0.7873049220158941
395,74,-73.0,0.6914777684252005
396,77,-76.0,0.6322505472155361
397,87,-86.0,0.7804339039942314
398,94,-93.0,0.6984733941548682
399,111,-110.0,0.7716391576571507
400,69,-68.0,0.7071761014884796
401,90,-89.0,0.6559389154116313
402,78,-77.0,0.6516229813106549
403,78,-77.0,0.7294070427425396
404,93,-92.0,0.7911186795080861
405,97,-96.0,0.6420816633965551
406,219,-218.0,0.6193694307651694
407,85,-84.0,0.7611296636216781
408,119,-118.0,0.7057337847953083
409,112,-111.0,0.7315474398035023
410,123,-122.0,0.6161208455034388
411,86,-85.0,0.6815091178340967
412,109,-108.0,0.7529999637002245
413,90,-89.0,0.7976797386176057
414,92,-91.0,0.6577073000371456
415,83,-82.0,0.7285065036940287
416,79,-78.0,0.766037989832178
417,81,-80.0,0.7152846795909199
418,89,-88.0,0.6012874604778343
419,76,-75.0,0.7748732299200798
420,86,-85.0,0.675157277216745
421,83,-82.0,0.7064608700842743
422,118,-117.0,0.7388011196912345
423,106,-105.0,0.7753859525019268
424,132,-131.0,0.7312055642180371
425,99,-98.0,0.6920086638343454
426,159,-158.0,0.7428866823045712
427,77,-76.0,0.7014146436538015
428,145,-144.0,0.7714086097376099
429,83,-82.0,0.647407901035734
430,83,-82.0,0.7218425746064588
431,77,-76.0,0.6833656208662243
432,88,-87.0,0.6515231323005124
433,89,-88.0,0.8088548441281479
434,90,-89.0,0.6587680864665243
435,115,-114.0,0.8191882318776587
436,85,-84.0,0.7603997158653596
437,94,-93.0,0.7197102618978378
438,107,-106.0,0.7546720165654878
439,113,-112.0,0.8569971636201428
440,77,-76.0,0.8148036575936651
441,113,-112.0,0.7031947795664315
442,139,-138.0,0.7764493515379995
443,73,-72.0,0.6639336726232751
444,500,-500.0,0.7438006643503904
445,106,-105.0,0.693600991775967
446,314,-313.0,0.6762519812650362
447,95,-94.0,0.7457959647241391
448,82,-81.0,0.6539652333935586
449,189,-188.0,0.721967547028153
450,87,-86.0,0.6819213711838613
451,76,-75.0,0.7914598726324344
452,102,-101.0,0.6093039062677645
453,80,-79.0,0.6302489686757327
454,76,-75.0,0.7543447205894872
455,95,-94.0,0.7350201533028954
456,77,-76.0,0.7584053499551563
457,95,-94.0,0.7921607658267021
458,104,-103.0,0.7396471566305711
459,71,-70.0,0.7016894134207511
460,93,-92.0,0.726348064118816
461,83,-82.0,0.7100805766790746
462,83,-82.0,0.7695767138018665
463,92,-91.0,0.702709050687111
464,84,-83.0,0.6966143562680199
465,84,-83.0,0.7744153447094417
466,73,-72.0,0.6421407548940345
467,77,-76.0,0.7398751191311068
468,134,-133.0,0.6317586404507729
469,86,-85.0,0.6685500397931697
470,78,-77.0,0.6879517394953814
471,83,-82.0,0.5984466031911861
472,131,-130.0,0.7271900933434945
473,78,-77.0,0.6667685802930441
474,65,-64.0,0.7159860303768745
475,124,-123.0,0.7304801897055679
476,71,-70.0,0.7552367302943284
477,78,-77.0,0.6307732822039188
478,77,-76.0,0.6560074543798124
479,84,-83.0,0.6169872146454596
480,130,-129.0,0.7280013600221047
481,80,-79.0,0.7125008357688785
482,77,-76.0,0.7849371085886832
483,107,-106.0,0.7367222114144084
484,94,-93.0,0.6601131472815859
485,78,-77.0,0.6698146575154402
486,86,-85.0,0.7490597652314708
487,69,-68.0,0.6919394408663114
488,69,-68.0,0.7736961408585742
489,102,-101.0,0.6975194556163806
490,138,-137.0,0.7256859196484953
491,73,-72.0,0.7547536537255326
492,70,-69.0,0.73617765594806
493,101,-100.0,0.6739487740958091
494,130,-129.0,0.7311751818427673
495,95,-94.0,0.6437122842983196
496,91,-90.0,0.7010050736122079
497,106,-105.0,0.7211885564029217
498,123,-122.0,0.6736903726691152
499,98,-97.0,0.8489658301125984
500,81,-80.0,0.7632230695934943
